,0
268,-0.010866981805331345
269,0.0294058404548372
270,-0.0034732170175766266
271,0.8420543825785409
272,0.15835891098601024
273,0.007557225878185196
274,0.017829613681780217
275,0.5170053466981587
276,0.08764139052661761
277,0.14146477386484965
278,0.008004687233218873
279,0.4501027122563058
280,0.01711567105254246
281,-0.00015704173931369248
282,0.0029271030993040714
283,0.8347679043124274
284,0.5737331453502378
285,0.2908420807350762
286,0.5518693983299672
287,0.0042396882823159746
288,1.215309901578506
289,-0.014582901919094499
290,0.445129645843666
291,0.24241254529921094
292,0.7267793132515921
293,0.11855250428098714
294,-0.007659541575025734
295,0.0
296,-0.016114105579858887
297,0.5551213661485768
298,-0.0015036765589454858
299,0.2899704462622881
300,0.14716077449640735
301,0.019239947806115244
302,0.060039132853654635
303,1.15294263698182
304,0.2769836719638578
305,0.01371601546983328
306,0.2922759451502598
307,-0.005707570586415258
308,0.3481232333003365
309,1.1792312847935493
310,0.2890747138312763
311,0.9981723416577389
312,0.2465048978632166
313,-0.01347562585570886
314,0.023438176846309836
315,0.39217477728962863
316,-0.0051699566415456385
317,-0.0005623666574029507
318,0.3780748423574421
319,-0.00695817731597061
320,1.0616017303550438
321,1.446852473368576
322,0.005498185721480935
323,0.2113354570435707
324,0.740055559737206
325,0.07396616702489628
326,0.7512226005943182
327,0.6556525121079069
328,0.49052372974329367
329,0.27121788010702497
330,0.1845667222264324
331,0.8220861718152901
332,0.3237368009541082
333,0.6086308000429104
334,0.6442834955361483
335,0.41115205895135515
336,-0.01582060519800507
337,0.7695922751639062
338,0.04651990641444076
339,0.6235561983135295
340,0.011759691520449991
341,0.053612949672736755
342,0.5878558830340458
343,0.5140286161791707
344,0.5509063520698474
345,0.3303523016567487
346,0.6853289268833632
347,0.5283936476077905
348,-0.05444289275217597
349,0.034246356994342836
350,0.011137999142125566
351,0.07311408163050423
352,0.80019126763771
353,0.7486520905598921
354,0.006364924736908604
355,0.01821353151289836
356,0.4837155361984834
357,0.9016843961427601
358,0.154740064931854
359,0.018445979091415793
360,0.9720081122031238
361,-0.0016003092229706262
362,0.21234217417937323
363,0.4450634316322892
364,-0.02871319018378817
365,0.7082246175933389
366,0.8866525367205965
367,0.0023790724111734285
368,0.00012530121940893758
369,0.028157962410998848
370,0.5086553216402039
371,0.8036306281571874
372,0.3605642615676474
373,0.0540980922208687
374,1.2151825987956486
375,0.7162907645105858
376,0.7627384443736891
377,0.41903922432289437
378,0.10380663401015258
379,0.4011615114771399
380,0.942632855966326
381,0.005225125205010963
382,0.034014854510870315
383,0.32927364633213385
384,0.5604441893434
385,0.148362106600798
386,1.021722478814515
387,0.42886265602533497
388,0.004809341454761826
389,0.9791736899699645
390,0.13688341640636129
391,0.21818924699478423
392,1.073068029576902
393,1.3823137482905166
394,0.41053557342953584
395,0.005171278407037567
396,0.993777342520158
397,0.13208934722993498
398,0.24442038297738533
399,1.0177475257398145
400,0.8268457325193844
401,0.10991314260016036
402,0.3448185877452967
403,0.11492104416588447
404,0.32924621513041347
405,0.5998675683516177
406,0.0918012693818061
407,0.01564825407689982
408,1.0221662552994808
409,0.0537983813820234
410,0.386410303987656
411,0.8327508808240784
412,0.6386009649126153
413,0.0303172759752767
414,0.683944446277626
415,1.1537523053115737
416,0.8561646855023803
417,0.552765940092979
418,0.2000649294622116
419,0.001114104785509884
420,0.008114203147696255
421,0.42955150996292457
422,0.6918427716539282
423,0.6649352295106794
424,0.1413341116767731
425,0.22511666705259364
426,0.5305351037748343
427,0.25694753032390855
428,0.061927346175852535
429,0.8840612109910952
430,0.01053141979401369
431,0.12060246417870019
432,0.007667184206298616
433,0.3513635365137065
434,1.519708152219437
435,0.4948260352724451
436,0.6122276011638942
437,0.3614665758668397
438,0.6671465638689608
439,0.26141985794408695
440,0.4594095479462429
441,0.490625836963747
442,0.8371936266917905
443,1.051863123524556
444,1.190172840475689
445,0.6297354013306901
446,0.469113504874046
447,1.257857403107929
448,1.206998534087039
449,0.7344089323681512
450,0.638450848514861
451,0.6290279880793566
452,-0.007285175634618977
453,0.6682307905939894
454,0.47412045209058834
455,0.7563685537948812
456,0.001657412234217439
457,0.05144150415333597
458,0.19463004033140885
459,0.13570323376583918
460,0.2960593764921687
461,0.08338823192576349
462,0.23951147197138434
463,1.0323762786887785
464,0.006855175221026055
465,0.009979741250123145
466,0.5685106527288383
467,0.2330689125416506
468,-0.030806438091776
469,0.6972039709298754
470,0.02633742902241167
471,-0.00636877667488081
472,0.4409069148332781
473,-0.003347791775438305
474,0.3263790667917937
475,0.5158039489129085
476,0.00966770793408374
477,0.04972919415521666
478,0.4665705861924795
479,1.372138635857779
480,0.8465274044955087
481,0.7855977477468524
482,1.5330293418687813
483,0.7394159106372916
484,0.022087862565748014
485,0.9417723095105077
486,0.8377421046857536
487,-0.005237600432758107
488,0.838124936607924
489,0.001194062074320943
490,0.9474236762096679
491,1.350543826422693
492,1.296052720617044
493,-0.0136064865704195
494,0.439099862978113
495,0.6662150512338217
496,0.39492090487488996
497,1.0291815599239043
498,0.4950709440557957
499,0.37713093960683886
500,1.027748629584139
501,0.8918425125038822
502,0.3105445083208124
503,0.004129468051865937
504,0.4368827202586402
505,0.5927688175117374
506,0.009057223894284271
507,0.5110717757459675
508,0.19991782013689732
509,0.4628669582754989
510,0.7346483524827648
511,0.1503760516323804
512,0.005681860300192092
513,0.8983135295757668
514,0.1379910219877638
515,0.29133955879819196
516,0.5619473077695578
517,0.0056342059271572344
518,0.266440578896372
519,-0.0062468446593288455
520,0.013425047037829891
521,0.5829143846855124
522,0.029700889431009438
523,0.297754988406981
524,0.6767654818782124
525,0.04221048738922294
526,0.02279363994840584
527,0.2808986437527261
528,0.5618989739709316
529,0.7980241678475923
530,1.3784383980379997
531,0.025566907151208716
532,1.1112956321950604
533,0.2882969027834925
534,0.1642785919739536
535,1.1424112916160154
536,0.3508252663732055
537,0.1885450993187537
538,0.401477952944293
539,-0.0003215997146289151
540,0.17635766831106442
541,0.008040809214723926
542,0.36418824721720333
543,1.199196964183913
544,0.14059676245627875
545,0.5205419201238726
546,0.2451748412774754
547,0.361136905729899
548,0.8013700263567233
549,0.16566921862426848
550,1.3883877096184718
551,1.0777921021210641
552,0.8511626119007257
553,0.7911178998877876
554,1.0915559650085507
555,0.9536890978962153
556,0.1964896722143628
557,0.34449397747424
558,0.85251813594487
559,0.5681283368117556
560,0.042755611645089384
561,0.536279097282969
562,1.0556466927722925
563,0.3264383027351316
564,0.01119835958494364
565,1.1745780457327537
566,0.5205803702645974
567,0.4204776095869556
568,1.188597715962853
569,1.039408571251992
570,0.4505706268626437
571,1.2416894732910804
572,0.28202891507191213
573,0.8596558526915647
574,-0.0032066840090668692
575,0.4945981504357502
576,0.0567677029282948
577,1.1484655184094914
578,1.2921048529487362
579,0.07369049332109104
580,0.2403989677475726
581,-0.017767192713555487
582,0.25113369471768926
583,0.8153919635784104
584,0.36629866899510183
585,0.6453509043450099
586,0.11419799110542737
587,0.9516386577068083
588,0.43544575763703086
589,0.09819512787390675
590,0.2885105461668305
591,0.9172423629255698
592,0.10234184747562157
593,0.4053507280346879
594,0.24817865014158932
595,0.19671970974021893
596,0.5644923629304127
597,0.03311265753788145
598,1.1291895766731352
599,0.3716110188869864
600,0.9183923890697409
601,0.34605285711019174
602,1.4589241699476485
603,0.7775499243137898
604,0.22705309996333792
605,0.602658706613673
606,0.41774241305361626
607,0.07147388209379846
608,0.600279242861252
609,0.04199418969308768
610,0.5894613553172923
611,0.4741338759660355
612,0.01137763176196069
613,0.03401429102265876
614,0.01511042592253328
615,0.04048174495484302
616,0.5715782872859729
617,0.2557909934189492
618,0.27893866159471825
619,0.24891814265029563
620,0.4799609752596749
621,0.13852080182843732
622,-0.017235829436663304
623,-0.00013990628167960927
624,0.022675762793022223
625,0.008258937503514661
626,0.31527661601088974
627,0.014096807683925556
628,0.5276483796453685
629,0.7649868619249419
630,0.0012914384345768237
631,0.7556260166536256
632,0.4216446366319655
633,0.004967461969677292
634,0.5290973531961569
635,0.03905668402415591
636,-0.005341107005459316
637,-0.006684188771300947
638,0.043587521565786214
639,-0.002981725498480303
640,0.7847825694485039
641,1.391829574216009
642,0.015412736739164297
643,1.0482825973791439
644,-0.015908797273148423
645,0.23707346335212673
646,0.2843167546350999
647,0.2786229186881411
648,0.6165910818269679
649,0.6929304601381046
650,1.2833045194761268
651,0.0028451491468117498
652,0.6110502406283306
653,0.8742752791407152
654,1.3784083183854934
655,0.8112439419643657
656,0.8615923024053272
657,0.491603495244221
658,0.08109181867076817
659,0.0019149562235774465
660,0.012149017980749468
661,0.31733180897196417
662,0.0059310086164346834
663,0.011662790473297085
664,0.3340354212313104
665,-0.0016660284596196019
666,0.808659488088169
667,0.02522749473592481
668,0.465177817217945
669,0.5518251990308086
670,0.48386034898049063
671,0.04110060159449636
672,0.31916624175219704
673,0.034324484705097094
674,0.6144026213658261
675,0.15345620821091127
676,0.8407705206637636
677,-0.00043014811634002116
678,0.34750729911343703
679,0.9461759736325119
680,0.0061108125717730475
681,1.0855110902538259
682,0.792928038221167
683,0.5366334134637087
684,0.9097242447238508
685,-0.01054343076044243
686,0.04354810047740784
687,0.2563438017206268
688,0.4798611523705748
689,0.01923168323102063
690,1.2705972434174644
691,-0.006302654857494607
692,0.5067841731076362
693,0.4565689317732038
694,1.3893920889496016
695,0.22490027104875224
696,0.6995634144997537
697,0.0019304042159304568
698,0.2554191753118093
699,0.14766204792196114
700,1.3230128247272426
701,0.5101934114714878
702,0.16662796319289852
703,0.02559346568849876
704,1.4242774356325283
705,0.5751669642907121
706,0.007396850104264408
707,0.8330046074953694
708,0.701372590030887
709,0.03564548155497104
710,0.7715905946075011
711,0.356901613730918
712,0.4119943568440697
713,0.012322895672153696
714,0.0010747514777495937
715,0.0054501542683500935
716,0.971513360325303
717,0.3127809791437892
718,0.727356376298742
719,0.23474817916194826
720,0.7514800733611158
721,0.021965120619169793
722,0.34058201928769044
723,-0.00019220944571457288
724,0.779319505838366
725,0.12404612297052225
726,1.5754288045447484
727,0.8085215976659199
728,0.10213877073313107
729,0.6177079432003271
730,0.1635788975283127
731,-0.006158463540548018
732,0.5347911644061049
733,0.6473870197552232
734,1.0476237243356048
735,0.9871252676997153
736,-0.03460999906567891
737,0.011882765853161247
738,0.8908986019367675
739,0.014307746202863294
740,0.1023316137800605
741,-0.008312673896703418
742,0.07200687015888312
743,0.019803462929829242
744,0.5332457636005398
745,0.03176241510386973
746,1.2999601735952901
747,0.9082108558700897
748,0.8175685367762583
749,0.12155075000130446
750,0.029144688056936204
751,1.2429349313906115
752,0.16165498500797476
753,0.4103533254609195
754,0.016014330261219428
755,0.006776746263883391
756,0.4750904133421288
757,0.7879996631490828
758,0.30951725233467753
759,0.1958551001334803
760,0.017803611529846056
761,1.2066559403684929
762,0.0008242639926347905
763,0.23758490873791138
764,1.267965801177391
765,0.029357161439859735
766,1.1086232224084904
767,0.557215834911308
768,0.6293313121323378
769,0.5046684751677359
770,0.5619412456850174
771,0.20416316091732858
772,1.2305539858131151
773,0.011859241271595948
774,0.011823172811495484
775,0.03959192827328126
776,-0.010997076377320995
777,0.22174002624667521
778,0.7699530643224162
779,0.43605133682780334
780,0.41083663911371987
781,0.03198655199867937
782,0.6491917566509185
783,0.5245606750937686
784,-0.005878101845511203
785,0.13947442076908595
786,0.8483618958420291
787,0.0015360323539449893
788,0.1296050492408742
789,0.6465643559801667
790,0.2822482748125387
791,0.2309034028885718
792,-0.009859898423156795
793,0.5034213252994921
794,0.033608879420818506
795,0.13918980442816495
796,0.054822556354556136
797,0.19497129111348024
798,0.49894310703065203
799,0.011161606657700229
800,-0.010176373649473254
801,-0.005725961346568172
802,0.02040828533719587
803,1.6750373309506432
804,0.34753718819275414
805,0.7369458431520087
806,0.7413628598922721
807,0.8186149865330168
808,0.2718508064847996
809,0.6982076584521443
810,0.06844988857463849
811,0.20693320909627155
812,0.6751345502703886
813,0.9397851286102157
814,0.44000392834960905
815,0.6879104532776004
816,0.7586991838957661
817,-0.013451526091162602
818,0.403472083738349
819,0.6308851378108294
820,0.4790140335708669
821,1.1106822029060783
822,0.3467477932158913
823,-0.01043419350476027
824,0.9590545151970923
825,0.6086198566176256
826,-0.008800362598034015
827,0.004350842125997545
828,0.4350174762926535
829,0.7264540833919374
830,0.7801535359647471
831,0.42793260580507236
832,0.2350780290889698
833,0.5872200515901439
834,0.7328256290390428
835,0.0018007026496313383
836,0.6801057456669898
837,0.28463863437874404
838,0.5938284289357066
839,1.196270265273401
840,0.2012351535097482
841,0.5691612931955361
842,0.016647050530787473
843,0.7338662504370407
844,0.2810408960059988
845,-0.0008696538707781709
846,0.5441905167337643
847,0.9330383888782998
848,0.6818135599123998
849,0.8850732333324528
850,0.04349407446137783
851,-0.019842074547256755
852,1.2443080201304304
853,0.678347593486859
854,0.8022128675449242
855,0.5364505391516791
856,0.494563781380818
857,0.45734491295484303
858,0.06549703739906625
859,0.16747948749214797
860,0.8705614085880299
861,0.5061693317082628
862,0.8086078127617428
863,0.02228114381328244
864,1.4598661342604509
865,0.6576963388960193
866,0.01244106926799855
867,0.8008117064738084
868,0.9939682612120435
869,0.49790339179679016
870,-0.037701738329590014
871,0.23848924993031637
872,0.3206899216292799
873,-0.02191788257367131
874,0.5558725330095698
875,-0.008865506290146286
876,0.4216994628480045
877,0.06154486318761723
878,0.8702522898408523
879,1.2179855408437816
880,0.4111906166124071
881,0.33815188057139145
882,0.0008895827728230632
883,0.572012478491516
884,0.28147979263928685
885,0.005641030273560057
886,0.39269843940830335
887,0.9070703939907844
888,1.0990873724359622
889,0.6066469540463387
890,0.4708955259360993
891,-0.006862502502323915
892,0.28017693753064754
893,0.02270502384916525
894,-5.741464057435586e-05
895,0.37249190147996314
896,0.5113577956945796
897,0.24307256224906715
898,0.01760645098993809
899,1.055385205180129
900,0.007207624877193144
901,0.757252874146017
902,-0.0026511832597899687
903,0.001302795046109555
904,0.3457293311708567
905,0.762760987528226
906,0.08480353024438755
907,0.0006799992595339166
908,1.3921865625652723
909,0.6341373135641898
910,0.024702385809269048
911,0.07045446396399489
912,0.3964756619234637
913,0.8651458761538866
914,1.6362497203364086
915,0.146307795540947
916,0.4688441202750664
917,0.024128730204311343
918,0.5297219234679448
919,0.49831576367686414
920,0.46694019907469014
921,1.1493041042071153
922,0.7437437467783456
923,0.009579280822469994
924,0.0009151964150891079
925,0.8009619091165319
926,1.0024657263231123
927,0.7520744894394846
928,0.20953893837613852
929,0.7687020270381555
930,0.5867320127359101
931,0.5660016123913237
932,1.1055614293699065
933,1.195371946243877
934,0.5093248766812802
935,0.6057978726757303
936,0.02532463277068681
937,0.3410993572549485
938,0.5333104191685344
939,0.019943731504988474
940,0.5519258873048783
941,0.35640403075860777
942,0.6479054942769684
943,0.15018521137276472
944,0.3588229601220769
945,1.1289914520160316
946,0.05800390511881645
947,0.6631069063259958
948,0.25824115958874366
949,0.13091462337420412
950,0.7852697766950826
951,0.09296329661815936
952,0.610435962034005
953,0.5406553715812129
954,0.49701388312564254
955,1.0996950268320083
956,0.38267454591537325
957,0.6649339569021986
958,0.19272904820213643
959,0.17893016531682618
960,-0.001748960422935122
961,0.05839447229609082
962,1.0629540143018417
963,0.995680889493042
964,0.011732283799506717
965,0.6174357637989721
966,0.02034471076201483
967,0.8462790916064565
968,0.7462614542389745
969,0.5836621539940758
970,0.6298297964785674
971,0.7358385916536478
972,0.4954872815915949
973,0.5018197227026768
974,0.23670106555830756
975,0.9072553506541106
976,0.7607958878555947
977,0.8197200377965401
978,0.5962314877069536
979,0.04749531423784918
980,0.46155510160926433
981,0.8059527350718174
982,0.010814391693253213
983,0.30492682122630094
984,0.979622195974829
985,0.16341913849648065
986,0.3715314075879514
987,0.4791051101296857
988,0.14105451205300312
989,0.3939978028420312
990,0.5097558185850448
991,1.1442273307767892
992,0.0011015893368268603
993,0.667878260860733
994,0.512334044383896
995,0.056582855855954024
996,0.13399046514841845
997,0.2158776740087394
998,-0.007162712286308394
999,0.42615565941120415
1000,-0.009856983288152002
1001,0.04579070290519574
1002,-0.009559304757791987
1003,0.7246965640445531
1004,1.0892576032155536
1005,0.31938207385056316
1006,0.3788470841272323
1007,0.596463590716781
1008,0.3493414257577426
1009,0.28726513054639513
1010,1.463026736773502
1011,0.7182997835379017
1012,0.047709494276021766
1013,0.24841945494137968
1014,0.5454023739051521
1015,0.006451974333739879
1016,0.9912345076727224
1017,0.2775071956502601
1018,0.012545209462981965
1019,-0.012791690823324932
1020,-0.016370684425900953
1021,0.552172771958067
1022,0.8234906929588814
1023,0.020618043578983326
1024,0.21520626288584993
1025,0.6266773320559639
1026,0.4776975618576305
1027,0.4457744585526298
1028,0.016095387250141507
1029,0.3742298308941509
1030,0.8360060729711972
1031,0.4687536933328687
1032,0.2456967441675281
1033,0.4020133775959334
1034,-0.0034998280871042643
1035,0.4539626672663423
1036,0.014414726528090966
1037,0.8184177220151254
1038,0.9688898491685185
1039,0.002506720270143745
1040,0.8071498933723388
1041,1.173269782086277
1042,0.4481725627987362
1043,0.0
1044,0.420976652394007
1045,0.8923518862738312
1046,0.00013364940773476165
1047,-0.008993457561816251
1048,0.35472467527628354
1049,0.14766544822379732
1050,1.1430513114640584
1051,0.23792497470083412
1052,0.38198424344638116
1053,0.90761993621191
1054,1.4187060399477815
1055,0.2672470528854634
1056,0.5411671485313406
1057,1.0010811653703326
1058,0.04393825896668258
1059,0.29115454612220226
1060,0.07229862311269726
1061,-0.013426639142178906
1062,0.0309198519955841
1063,0.9103926536219364
1064,1.0853573595128427
1065,0.0009424894352649726
1066,0.040285661139315324
1067,1.259280622352194
1068,0.8219291685830287
1069,0.3451143900281383
1070,0.5513808560399593
1071,0.4461642111953691
1072,1.0243278509126994
1073,0.4749838616722197
1074,0.6353215509226515
1075,0.7339575517972585
1076,0.704795213504966
1077,1.0283864898126405
1078,-0.004295462480386165
1079,0.016131811067059694
1080,0.9269890331722428
1081,0.9500759785257493
1082,0.4491421888134704
1083,0.13027319929339998
1084,0.6785417021259991
1085,1.1608189571665266
1086,0.011969791197274659
1087,0.057559397390159465
1088,0.6278424968570027
1089,1.1775803922446508
1090,0.4757506272873464
1091,1.490763573903968
1092,-0.0035539729209560188
1093,0.6323998572398243
1094,0.007309229686153013
1095,0.15433582125393497
1096,0.36140707388181104
1097,0.47229268337036545
1098,0.05240771713432892
1099,1.1723946256835356
1100,0.9831778949528628
1101,0.7495919431623619
1102,0.2562411791707369
1103,0.30109776494596513
1104,0.918944646692054
1105,1.0999499597662608
1106,0.5291224634250391
1107,0.6685296394634312
1108,1.2131682134842783
1109,-0.007402396570503615
1110,0.01808391342892876
1111,0.230846868624381
1112,0.24850536354309985
1113,1.0775849105715265
1114,1.4550092956281073
1115,0.5788603250544653
1116,0.49048278566406744
1117,-0.010722109426280149
1118,0.9075276849237457
1119,0.474801519752322
1120,0.21403578048754002
1121,0.3803726328653954
1122,1.0539949110116746
1123,0.002506720270143745
1124,0.4027086001759151
1125,0.33105736383739626
1126,0.021727016176562294
1127,0.39871774062560633
1128,0.12786062108146778
1129,0.5589532876914733
1130,0.5843893352994578
1131,0.2129691816351132
1132,0.7500026716016795
1133,0.006121301037789948
1134,-0.0005208846600897044
1135,0.06010076422826183
1136,0.05240304217806251
1137,0.005754788956253076
1138,0.563064609657289
1139,0.37078746501693394
1140,1.4423322320779695
1141,0.004711968010152105
1142,1.0110485284483213
1143,0.010305137037538943
1144,0.6694396149053263
1145,0.6402273287428955
1146,0.013113335967256888
1147,0.8521840496347153
1148,1.5697749941853727
1149,0.6349402780165582
1150,1.0502661282181913
1151,0.5068709338543153
1152,0.5551556501833839
1153,0.36046761447025405
1154,0.0030439793291772597
1155,0.27589462223021616
1156,0.4085602617911157
1157,0.8781135462865898
1158,0.45506609979002843
1159,0.590947575625112
1160,0.5371726553295028
1161,0.31458320670945994
1162,0.06855333609205704
1163,1.060137002947914
1164,1.2545594737410615
1165,1.3037596113828414
1166,0.00036061630043562334
1167,0.6409559016431193
1168,0.009993996861662406
1169,0.9631878987061273
1170,0.8324818593038177
1171,0.3461130623174418
1172,0.7160153388384516
1173,0.19127173706347608
1174,0.8690633935703773
1175,0.8848806142896659
1176,0.7746837020104071
1177,1.1683913199870237
1178,1.2170656589669233
1179,0.42487478387727584
1180,0.42696288198035276
1181,0.797390541323974
1182,1.1277759062630532
1183,0.8598127236069277
1184,0.3333619941947969
1185,0.7356778477284261
1186,0.9965866042350514
1187,0.6099136741220893
1188,0.4721538996912228
1189,0.46102245674162534
1190,0.6504957525464902
1191,-0.010997076377320995
1192,0.1414101579735357
1193,0.6910767628439026
1194,0.2300991986274848
1195,0.008098737562249303
1196,0.9461979100848562
1197,0.009613485652092146
1198,1.310587153035383
1199,0.7977904573931675
1200,0.18733881702636068
1201,0.5564532606234449
1202,1.0537370353293327
1203,1.004311213546163
1204,0.6380569116616684
1205,0.5158820558173167
1206,-0.0016165118003407385
1207,0.5130336138848587
1208,1.015480927366237
1209,0.5166027907802874
1210,0.7117969910388682
1211,0.03077887634500386
1212,0.4782954561742645
1213,0.11275167482464923
1214,0.08603323665822483
1215,0.718508061220762
1216,0.3787901437797167
1217,0.3671206599216661
1218,-0.006397474668897507
1219,0.016617805178597803
1220,0.17591965922844402
1221,0.554462058419857
1222,0.6526093779204214
1223,0.2231393359372276
1224,0.19885672983189528
1225,0.4628637501667498
1226,0.09577279123168189
1227,-0.01181157909754729
1228,0.4030542402669942
1229,0.2510796113742591
1230,1.0449735762074677
1231,0.031738057307453944
1232,0.401589901564982
1233,0.533418373932326
1234,0.4830097227359669
1235,0.6719867378364961
1236,0.070294000578765
1237,0.6037562778314151
1238,0.5207470403959547
1239,0.4135824655563383
1240,1.273487823506229
1241,0.6001858965259657
1242,1.373223145493726
1243,1.4346042455366887
1244,0.0007941850763268743
1245,0.04983358415429398
1246,0.3803170044703405
